Created as New Dataset,PVOH MW 205K
884.00,91.21
883.00,91.29
882.00,91.37
881.00,91.46
880.00,91.54
879.00,91.63
878.00,91.71
877.00,91.77
876.00,91.81
875.00,91.82
874.00,91.81
873.00,91.76
872.00,91.67
871.00,91.54
870.00,91.36
869.00,91.13
868.00,90.86
867.00,90.56
866.00,90.23
865.00,89.87
864.00,89.49
863.00,89.09
862.00,88.68
861.00,88.27
860.00,87.87
859.00,87.49
858.00,87.13
857.00,86.79
856.00,86.48
855.00,86.20
854.00,85.95
853.00,85.72
852.00,85.52
851.00,85.33
850.00,85.17
849.00,85.03
848.00,84.91
847.00,84.81
846.00,84.74
845.00,84.69
844.00,84.65
843.00,84.63
842.00,84.63
841.00,84.63
840.00,84.63
839.00,84.63
838.00,84.64
837.00,84.65
836.00,84.65
835.00,84.66
834.00,84.68
833.00,84.70
832.00,84.71
831.00,84.74
830.00,84.77
829.00,84.80
828.00,84.83
827.00,84.87
826.00,84.92
825.00,84.97
824.00,85.02
823.00,85.07
822.00,85.13
821.00,85.19
820.00,85.27
819.00,85.38
818.00,85.51
817.00,85.65
816.00,85.81
815.00,85.99
814.00,86.18
813.00,86.39
812.00,86.59
811.00,86.80
810.00,87.00
809.00,87.19
808.00,87.35
807.00,87.49
806.00,87.62
805.00,87.74
804.00,87.83
803.00,87.92
802.00,88.00
801.00,88.07
800.00,88.13
799.00,88.19
798.00,88.24
797.00,88.28
796.00,88.32
795.00,88.37
794.00,88.44
793.00,88.50
792.00,88.55
791.00,88.61
790.00,88.67
789.00,88.74
788.00,88.81
787.00,88.87
786.00,88.93
785.00,88.97
784.00,88.99
783.00,89.01
782.00,89.01
781.00,89.00
780.00,88.99
779.00,88.98
778.00,88.98
777.00,88.98
776.00,88.96
775.00,88.93
774.00,88.89
773.00,88.85
772.00,88.80
771.00,88.77
770.00,88.75
769.00,88.73
768.00,88.70
767.00,88.66
766.00,88.61
765.00,88.56
764.00,88.52
763.00,88.49
762.00,88.47
761.00,88.46
760.00,88.43
759.00,88.39
758.00,88.34
757.00,88.29
756.00,88.23
755.00,88.18
754.00,88.14
753.00,88.09
752.00,88.05
751.00,88.00
750.00,87.95
749.00,87.89
748.00,87.83
747.00,87.78
746.00,87.74
745.00,87.69
744.00,87.63
743.00,87.58
742.00,87.54
741.00,87.49
740.00,87.44
739.00,87.39
738.00,87.34
737.00,87.27
736.00,87.21
735.00,87.15
734.00,87.11
733.00,87.07
732.00,87.02
731.00,86.97
730.00,86.92
729.00,86.86
728.00,86.79
727.00,86.72
726.00,86.66
725.00,86.60
724.00,86.54
723.00,86.49
722.00,86.44
721.00,86.39
720.00,86.33
719.00,86.27
718.00,86.21
717.00,86.15
716.00,86.08
715.00,86.02
714.00,85.99
713.00,85.95
712.00,85.90
711.00,85.85
710.00,85.80
709.00,85.74
708.00,85.68
707.00,85.63
706.00,85.58
705.00,85.54
704.00,85.48
703.00,85.42
702.00,85.36
701.00,85.28
700.00,85.20
699.00,85.14
698.00,85.09
697.00,85.04
696.00,84.97
695.00,84.91
694.00,84.86
693.00,84.79
692.00,84.71
691.00,84.64
690.00,84.58
689.00,84.52
688.00,84.46
687.00,84.40
686.00,84.35
685.00,84.28
684.00,84.20
683.00,84.12
682.00,84.07
681.00,84.01
680.00,83.94
679.00,83.87
678.00,83.81
677.00,83.74
676.00,83.66
675.00,83.59
674.00,83.53
673.00,83.46
672.00,83.38
671.00,83.32
670.00,83.27
669.00,83.17
668.00,83.00
667.00,82.89
666.00,82.86
665.00,82.84
664.00,82.80
663.00,82.76
662.00,82.71
661.00,82.63
660.00,82.53
659.00,82.45
658.00,82.39
657.00,82.32
656.00,82.24
655.00,82.17
654.00,82.14
653.00,82.09
652.00,82.00
651.00,81.92
650.00,81.86
