Created as New Dataset,PP granule 5mm GF
884.00,99.59
883.00,99.60
882.00,99.60
881.00,99.60
880.00,99.60
879.00,99.59
878.00,99.58
877.00,99.58
876.00,99.57
875.00,99.56
874.00,99.56
873.00,99.56
872.00,99.57
871.00,99.59
870.00,99.59
869.00,99.59
868.00,99.58
867.00,99.56
866.00,99.55
865.00,99.54
864.00,99.52
863.00,99.51
862.00,99.51
861.00,99.51
860.00,99.51
859.00,99.50
858.00,99.50
857.00,99.49
856.00,99.47
855.00,99.46
854.00,99.45
853.00,99.44
852.00,99.43
851.00,99.42
850.00,99.41
849.00,99.39
848.00,99.37
847.00,99.33
846.00,99.26
845.00,99.16
844.00,99.03
843.00,98.91
842.00,98.82
841.00,98.82
840.00,98.90
839.00,99.02
838.00,99.15
837.00,99.25
836.00,99.31
835.00,99.34
834.00,99.37
833.00,99.38
832.00,99.40
831.00,99.40
830.00,99.41
829.00,99.42
828.00,99.43
827.00,99.43
826.00,99.44
825.00,99.43
824.00,99.43
823.00,99.42
822.00,99.42
821.00,99.42
820.00,99.43
819.00,99.43
818.00,99.43
817.00,99.42
816.00,99.40
815.00,99.35
814.00,99.28
813.00,99.21
812.00,99.15
811.00,99.10
810.00,99.07
809.00,99.06
808.00,99.07
807.00,99.11
806.00,99.16
805.00,99.21
804.00,99.27
803.00,99.32
802.00,99.37
801.00,99.39
800.00,99.40
799.00,99.41
798.00,99.42
797.00,99.44
796.00,99.45
795.00,99.46
794.00,99.46
793.00,99.46
792.00,99.47
791.00,99.48
790.00,99.49
789.00,99.49
788.00,99.49
787.00,99.49
786.00,99.48
785.00,99.48
784.00,99.49
783.00,99.50
782.00,99.51
781.00,99.52
780.00,99.52
779.00,99.52
778.00,99.52
777.00,99.51
776.00,99.50
775.00,99.49
774.00,99.49
773.00,99.49
772.00,99.50
771.00,99.50
770.00,99.51
769.00,99.52
768.00,99.53
767.00,99.54
766.00,99.54
765.00,99.54
764.00,99.55
763.00,99.55
762.00,99.55
761.00,99.54
760.00,99.54
759.00,99.54
758.00,99.53
757.00,99.53
756.00,99.53
755.00,99.53
754.00,99.53
753.00,99.53
752.00,99.53
751.00,99.54
750.00,99.54
749.00,99.54
748.00,99.53
747.00,99.53
746.00,99.53
745.00,99.53
744.00,99.53
743.00,99.53
742.00,99.52
741.00,99.52
740.00,99.51
739.00,99.51
738.00,99.51
737.00,99.50
736.00,99.50
735.00,99.51
734.00,99.51
733.00,99.51
732.00,99.51
731.00,99.50
730.00,99.50
729.00,99.50
728.00,99.50
727.00,99.51
726.00,99.52
725.00,99.52
724.00,99.52
723.00,99.52
722.00,99.52
721.00,99.52
720.00,99.51
719.00,99.50
718.00,99.48
717.00,99.47
716.00,99.46
715.00,99.46
714.00,99.48
713.00,99.49
712.00,99.50
711.00,99.50
710.00,99.50
709.00,99.50
708.00,99.50
707.00,99.49
706.00,99.47
705.00,99.47
704.00,99.46
703.00,99.45
702.00,99.45
701.00,99.44
700.00,99.45
699.00,99.45
698.00,99.47
697.00,99.48
696.00,99.48
695.00,99.49
694.00,99.48
693.00,99.46
692.00,99.45
691.00,99.45
690.00,99.46
689.00,99.47
688.00,99.49
687.00,99.51
686.00,99.53
685.00,99.53
684.00,99.52
683.00,99.51
682.00,99.50
681.00,99.50
680.00,99.50
679.00,99.49
678.00,99.48
677.00,99.46
676.00,99.45
675.00,99.45
674.00,99.46
673.00,99.47
672.00,99.50
671.00,99.52
670.00,99.55
669.00,99.57
668.00,99.56
667.00,99.52
666.00,99.48
665.00,99.46
664.00,99.44
663.00,99.42
662.00,99.42
661.00,99.43
660.00,99.45
659.00,99.48
658.00,99.49
657.00,99.48
656.00,99.45
655.00,99.41
654.00,99.41
653.00,99.43
652.00,99.45
651.00,99.45
650.00,99.44
