Created as New Dataset,PP granule 4mm GF
884.00,99.40
883.00,99.40
882.00,99.40
881.00,99.40
880.00,99.39
879.00,99.37
878.00,99.36
877.00,99.35
876.00,99.36
875.00,99.37
874.00,99.37
873.00,99.37
872.00,99.37
871.00,99.36
870.00,99.36
869.00,99.36
868.00,99.35
867.00,99.35
866.00,99.34
865.00,99.33
864.00,99.33
863.00,99.32
862.00,99.32
861.00,99.33
860.00,99.33
859.00,99.32
858.00,99.30
857.00,99.28
856.00,99.27
855.00,99.26
854.00,99.25
853.00,99.25
852.00,99.24
851.00,99.22
850.00,99.20
849.00,99.15
848.00,99.10
847.00,99.01
846.00,98.88
845.00,98.68
844.00,98.41
843.00,98.12
842.00,97.89
841.00,97.82
840.00,97.94
839.00,98.20
838.00,98.49
837.00,98.73
836.00,98.89
835.00,99.00
834.00,99.06
833.00,99.11
832.00,99.13
831.00,99.15
830.00,99.16
829.00,99.17
828.00,99.19
827.00,99.21
826.00,99.23
825.00,99.23
824.00,99.24
823.00,99.23
822.00,99.22
821.00,99.21
820.00,99.20
819.00,99.19
818.00,99.17
817.00,99.14
816.00,99.10
815.00,99.04
814.00,98.96
813.00,98.88
812.00,98.79
811.00,98.72
810.00,98.68
809.00,98.67
808.00,98.70
807.00,98.76
806.00,98.83
805.00,98.91
804.00,98.97
803.00,99.03
802.00,99.07
801.00,99.10
800.00,99.13
799.00,99.15
798.00,99.16
797.00,99.17
796.00,99.18
795.00,99.18
794.00,99.18
793.00,99.18
792.00,99.18
791.00,99.18
790.00,99.18
789.00,99.18
788.00,99.19
787.00,99.20
786.00,99.22
785.00,99.24
784.00,99.26
783.00,99.27
782.00,99.29
781.00,99.30
780.00,99.31
779.00,99.32
778.00,99.32
777.00,99.32
776.00,99.33
775.00,99.34
774.00,99.36
773.00,99.37
772.00,99.37
771.00,99.38
770.00,99.38
769.00,99.38
768.00,99.39
767.00,99.39
766.00,99.39
765.00,99.40
764.00,99.41
763.00,99.41
762.00,99.40
761.00,99.39
760.00,99.38
759.00,99.38
758.00,99.39
757.00,99.40
756.00,99.39
755.00,99.38
754.00,99.37
753.00,99.38
752.00,99.39
751.00,99.39
750.00,99.39
749.00,99.39
748.00,99.39
747.00,99.38
746.00,99.37
745.00,99.36
744.00,99.35
743.00,99.35
742.00,99.35
741.00,99.36
740.00,99.38
739.00,99.38
738.00,99.36
737.00,99.33
736.00,99.30
735.00,99.27
734.00,99.24
733.00,99.20
732.00,99.17
731.00,99.16
730.00,99.17
729.00,99.20
728.00,99.24
727.00,99.27
726.00,99.28
725.00,99.28
724.00,99.26
723.00,99.24
722.00,99.21
721.00,99.17
720.00,99.14
719.00,99.15
718.00,99.19
717.00,99.24
716.00,99.28
715.00,99.32
714.00,99.35
713.00,99.36
712.00,99.36
711.00,99.34
710.00,99.34
709.00,99.34
708.00,99.35
707.00,99.36
706.00,99.36
705.00,99.35
704.00,99.34
703.00,99.34
702.00,99.34
701.00,99.35
700.00,99.34
699.00,99.33
698.00,99.32
697.00,99.32
696.00,99.33
695.00,99.34
694.00,99.36
693.00,99.36
692.00,99.36
691.00,99.35
690.00,99.34
689.00,99.34
688.00,99.34
687.00,99.33
686.00,99.33
685.00,99.33
684.00,99.34
683.00,99.36
682.00,99.38
681.00,99.37
680.00,99.34
679.00,99.33
678.00,99.34
677.00,99.35
676.00,99.35
675.00,99.33
674.00,99.31
673.00,99.30
672.00,99.31
671.00,99.33
670.00,99.33
669.00,99.35
668.00,99.36
667.00,99.36
666.00,99.34
665.00,99.33
664.00,99.32
663.00,99.31
662.00,99.31
661.00,99.31
660.00,99.31
659.00,99.31
658.00,99.31
657.00,99.29
656.00,99.28
655.00,99.28
654.00,99.30
653.00,99.33
652.00,99.35
651.00,99.34
650.00,99.32
