Created as New Dataset,PVOH MW 130K
884.00,88.43
883.00,88.57
882.00,88.72
881.00,88.86
880.00,88.98
879.00,89.08
878.00,89.16
877.00,89.20
876.00,89.21
875.00,89.18
874.00,89.11
873.00,88.98
872.00,88.79
871.00,88.51
870.00,88.17
869.00,87.74
868.00,87.25
867.00,86.71
866.00,86.11
865.00,85.48
864.00,84.82
863.00,84.15
862.00,83.48
861.00,82.81
860.00,82.18
859.00,81.58
858.00,81.03
857.00,80.51
856.00,80.02
855.00,79.59
854.00,79.22
853.00,78.87
852.00,78.56
851.00,78.28
850.00,78.04
849.00,77.83
848.00,77.66
847.00,77.53
846.00,77.45
845.00,77.38
844.00,77.33
843.00,77.31
842.00,77.31
841.00,77.34
840.00,77.37
839.00,77.42
838.00,77.46
837.00,77.49
836.00,77.50
835.00,77.53
834.00,77.58
833.00,77.63
832.00,77.67
831.00,77.72
830.00,77.80
829.00,77.88
828.00,77.95
827.00,78.04
826.00,78.13
825.00,78.21
824.00,78.29
823.00,78.38
822.00,78.50
821.00,78.64
820.00,78.80
819.00,78.99
818.00,79.23
817.00,79.50
816.00,79.81
815.00,80.14
814.00,80.51
813.00,80.87
812.00,81.23
811.00,81.58
810.00,81.91
809.00,82.22
808.00,82.49
807.00,82.74
806.00,82.96
805.00,83.15
804.00,83.32
803.00,83.47
802.00,83.61
801.00,83.72
800.00,83.81
799.00,83.90
798.00,83.99
797.00,84.07
796.00,84.14
795.00,84.21
794.00,84.30
793.00,84.39
792.00,84.48
791.00,84.57
790.00,84.66
789.00,84.74
788.00,84.82
787.00,84.89
786.00,84.96
785.00,85.00
784.00,85.02
783.00,85.04
782.00,85.05
781.00,85.05
780.00,85.02
779.00,85.00
778.00,84.97
777.00,84.93
776.00,84.89
775.00,84.84
774.00,84.80
773.00,84.74
772.00,84.68
771.00,84.63
770.00,84.59
769.00,84.53
768.00,84.47
767.00,84.40
766.00,84.34
765.00,84.28
764.00,84.22
763.00,84.17
762.00,84.13
761.00,84.07
760.00,83.99
759.00,83.91
758.00,83.85
757.00,83.79
756.00,83.73
755.00,83.66
754.00,83.59
753.00,83.53
752.00,83.46
751.00,83.40
750.00,83.33
749.00,83.24
748.00,83.15
747.00,83.06
746.00,82.99
745.00,82.90
744.00,82.82
743.00,82.75
742.00,82.70
741.00,82.63
740.00,82.55
739.00,82.46
738.00,82.38
737.00,82.31
736.00,82.24
735.00,82.18
734.00,82.11
733.00,82.03
732.00,81.94
731.00,81.85
730.00,81.78
729.00,81.69
728.00,81.60
727.00,81.51
726.00,81.44
725.00,81.36
724.00,81.28
723.00,81.21
722.00,81.15
721.00,81.07
720.00,80.98
719.00,80.90
718.00,80.82
717.00,80.75
716.00,80.66
715.00,80.58
714.00,80.51
713.00,80.44
712.00,80.37
711.00,80.29
710.00,80.23
709.00,80.15
708.00,80.06
707.00,79.98
706.00,79.92
705.00,79.84
704.00,79.75
703.00,79.68
702.00,79.61
701.00,79.55
700.00,79.48
699.00,79.41
698.00,79.36
697.00,79.28
696.00,79.18
695.00,79.08
694.00,79.00
693.00,78.92
692.00,78.85
691.00,78.78
690.00,78.72
689.00,78.64
688.00,78.54
687.00,78.45
686.00,78.37
685.00,78.29
684.00,78.20
683.00,78.12
682.00,78.06
681.00,78.00
680.00,77.93
679.00,77.87
678.00,77.80
677.00,77.70
676.00,77.58
675.00,77.49
674.00,77.44
673.00,77.39
672.00,77.36
671.00,77.35
670.00,77.32
669.00,77.14
668.00,76.77
667.00,76.51
666.00,76.49
665.00,76.55
664.00,76.57
663.00,76.52
662.00,76.45
661.00,76.37
660.00,76.29
659.00,76.23
658.00,76.17
657.00,76.07
656.00,75.93
655.00,75.81
654.00,75.74
653.00,75.68
652.00,75.60
651.00,75.53
650.00,75.46
