"sample_name","sample_name_old","spectrum_type","organization","spectrum_identity","spectrumid","librarytype","owner","instrument_mode","other_info","intensity_units","rruffid","ideal_chemistry","locality","source","status","url","measured_chemistry","jcamp-dx","yfactor","deltax","instrument_used","material_color","citation","brand","item","location","width","depth","particle_massmg","tgoc","tmoc","onset","enthalpyj_g","qa_qc","framework","abbreviation","spectral_resolution","instrument_accessories","wavenumber_range","user_name","region","campaign","state","treatment","analysis","exposure_days","polymer_id","file_legacy","locationdescription","country","lat","lon","spec_hash","x_unit","y_unit","product_id","supplier","specifications","pin_id","orientation","license","replicate","longest_dimension","samples","lines","bands","header_offset","data_type","interleave","pixel_size","otherinfo","source_class","source_number","batch","form_factor","dye_type","dye_color","visual_inspected_color","finish","catalogue_id","lot_number","pressure","temperature","sample_id","ci_raw_hcmr","ci_fillpeaks_hcmr","ci_modpolyfit_hcmr","ci_normalization_hcmr","polymer_hit_1_hcmr","percentage_hit_1_hcmr","condition","plastic_origin","place","length_mm","shape","polymer_hit_3_labs","ci_raw_cnr","ci_fillpeaks_cnr","ci_modpolyfit_cnr","ci_normalization_cnr","polymer_hit_1_cnr","percentage_hit_1_cnr","micro_macro","material_form","width_mm","material_producer","number_of_accumulations","time","ratio_against_background","truncated","elementmultiply_or_elementdivide","collection_length","sample_gain","number_of_background_scans","background_gain","sample_spacing","resolution_points","number_of_fft_points","apodization","bench_serial_number","subtraction_or_addition","baseline_correction","perctransmittance_absorbance","sponsor","ci_raw_vliz","ci_fillpeak_vliz","ci_modpolyfit_vliz","ci_norm_vliz","polymer_hit_1_vliz","percentage_hit_1_vliz","grating","hole_sizenm","slitum","filterperc","delays","date","molform","aperture","beamsplitter","detectordiadetport_in_sphere","sphere_diameter","acquisition_mode","scanner_speed","phase_resolution","phase_correction","zerofilling","wavenumber_accuracy","low_pass_filter","switch_gain_on","mw","contact_info","cas_number","material_quality","laser_light_used","total_acquisition_time_s","data_processing_proceedure","level_of_confidence_in_identification","smoother","density","material_class","plastic_or_not","material_class_specific"
"516a1ecfebbe2825934f5d88b4345a38","516a1ecfebbe2825934f5d88b4345a38","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","vlfr","spring","ethanol","nobio","atr","90","1","/mnt/rohdaten/ag_mikroplastik/microplastix/ergebnisse/vlfr/4_spring/ftire_vlfr_sp/biofilm removal/atr/ftire_vlfr_sp_t90_nach reinigung/1/sp_t90e_1_nr_mitte_oberflche_c.csv","villefranche-sur-mer","france","43.696389","7.309167","284092e4c442b55f2934c32050344e80b10a1d5bd9eda502821f1da2beac93cb","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"3582e4a40b770c040969efb860f0a6cb","3582e4a40b770c040969efb860f0a6cb","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","vlfr","spring","ethanol","nobio","atr","7","1","/mnt/rohdaten/ag_mikroplastik/microplastix/ergebnisse/vlfr/4_spring/ftire_vlfr_sp/biofilm removal/atr/ftire_vlfr_sp_t7_nach reinigung/1/sp_t7e_1_nr_ecke_oberflche_d.csv","villefranche-sur-mer","france","43.696389","7.309167","375b7091c12fe4f0a431d17af6e1ae0c530246de2fe20581b1ccbb741a31ac3b","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"5ca89cf38b19347c4623e6353a02bccb","5ca89cf38b19347c4623e6353a02bccb","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","vlfr","autumn","ethanol","nobio","atr","90","1","/mnt/rohdaten/ag_mikroplastik/microplastix/ergebnisse/vlfr/2_autumn/ftire_vlfr_au/biofilm removal/atr/ftire_vlfr_au_t90_gereinigt/1/au_t90e_nr_1_ecke_oberflche_b.csv","villefranche-sur-mer","france","43.696389","7.309167","38717195fb57af70f01c24abc91c2642dc872f20b8cdf505816293d9bf13e167","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"912e4812be6489f12a923d8bd61d3c01","912e4812be6489f12a923d8bd61d3c01","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","vlfr","summer","dry","nobio","atr","90","1","/mnt/rohdaten/ag_mikroplastik/microplastix/ergebnisse/vlfr/1_summer/ftird_vlfr_su/biofilm removal/atr/su_t90d_nach reinigung/1/su_t90d_n.r_1_ecke_oberflche_b.csv","villefranche-sur-mer","france","43.696389","7.309167","3d32e91fcabb93a4f6ad5d85e81d6bea4539472eaf08045fd5d488ab1235969f","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"a2714523e604097a5ca91bfe29482696","a2714523e604097a5ca91bfe29482696","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","vlfr","spring","ethanol","nobio","atr","7","1","/mnt/rohdaten/ag_mikroplastik/microplastix/ergebnisse/vlfr/4_spring/ftire_vlfr_sp/biofilm removal/atr/ftire_vlfr_sp_t7_nach reinigung/1/sp_t7e_1_nr_mitte_oberflche_a.csv","villefranche-sur-mer","france","43.696389","7.309167","40371bcce60062bdc3785c422b559c4d72b707e1f07fbc4b9944191e40d08940","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"db6290b9b2601fcc13d2021b5a4846a8","db6290b9b2601fcc13d2021b5a4846a8","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","vlfr","spring","ethanol","nobio","atr","90","1","/mnt/rohdaten/ag_mikroplastik/microplastix/ergebnisse/vlfr/4_spring/ftire_vlfr_sp/biofilm removal/atr/ftire_vlfr_sp_t90_nach reinigung/1/sp_t90e_1_nr_ecke_oberflche_c.csv","villefranche-sur-mer","france","43.696389","7.309167","40739465c983ef2e2729f19ac42310d9422f422d3934567b80a361acc5364719","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"65c25912a09520b1142764c89d6ad24e","65c25912a09520b1142764c89d6ad24e","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","vlfr","autumn","dry","nobio","atr","7","1","/mnt/rohdaten/ag_mikroplastik/microplastix/ergebnisse/vlfr/2_autumn/ftird_vlfr_au/biofilm removal/atr/ftird_vlfr_au_t7_gereinigt/1/au_t7d_nr_1_mitt_oberflche_c.csv","villefranche-sur-mer","france","43.696389","7.309167","4281caccc836a8fee8fe8178dcf493426d96147f036851ccc0cfd2de12e74dfa","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"e923aebb7e2e4a1b602a3b442baec4d0","e923aebb7e2e4a1b602a3b442baec4d0","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","vlfr","winter","ethanol","nobio","atr","90","1","/mnt/rohdaten/ag_mikroplastik/microplastix/ergebnisse/vlfr/3_winter/ftire_vlfr_wi/biofilm removal/atr/ftire_vlfr_wi_t90_nach reinigung/1/wi_t90e_1_nr_mitte_oberflche_b.csv","villefranche-sur-mer","france","43.696389","7.309167","47bdb4f31068f4f27cbcc41e9fef26026e16082801a95419310a3366b146b0eb","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"eeccca617617f82ed485f834d66db48e","eeccca617617f82ed485f834d66db48e","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","vlfr","winter","ethanol","nobio","atr","90","1","/mnt/rohdaten/ag_mikroplastik/microplastix/ergebnisse/vlfr/3_winter/ftire_vlfr_wi/biofilm removal/atr/ftire_vlfr_wi_t90_nach reinigung/1/wi_t90e_1_nr_ecke_oberflche_d.csv","villefranche-sur-mer","france","43.696389","7.309167","4ad63c504feb6039dbeffd52a6158ec8b85f26a7f4de5282af80d00e0db4ab40","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"fc84e29e4098a003798a2f580bfe70ff","fc84e29e4098a003798a2f580bfe70ff","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","vlfr","summer","ethanol","nobio","atr","90","1","/mnt/rohdaten/ag_mikroplastik/microplastix/ergebnisse/vlfr/1_summer/ftire_vlfr_su/biofilm removal/atr/su_t90e_nach reinigung/1/t90e_nr_1_ecke_oberflche_a.csv","villefranche-sur-mer","france","43.696389","7.309167","4e72736acfd8ff38bcfa0b1ab4d4646b84abb12f52951718a1c3aaea6f6f4ad0","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"5096448dbb50e6450c07bc6debd767c6","5096448dbb50e6450c07bc6debd767c6","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","vlfr","spring","ethanol","nobio","atr","90","1","/mnt/rohdaten/ag_mikroplastik/microplastix/ergebnisse/vlfr/4_spring/ftire_vlfr_sp/biofilm removal/atr/ftire_vlfr_sp_t90_nach reinigung/1/sp_t90e_1_nr_mitte_oberflche_a.csv","villefranche-sur-mer","france","43.696389","7.309167","538a9b74d88fc31359ef4b99816e070c7deb01c94bd138d15b3da38df5dd852e","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"ed7286b417286283bda2bfac9a2f7e19","ed7286b417286283bda2bfac9a2f7e19","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","vlfr","autumn","dry","nobio","atr","90","1","/mnt/rohdaten/ag_mikroplastik/microplastix/ergebnisse/vlfr/2_autumn/ftird_vlfr_au/biofilm removal/atr/ftird_vlfr_au_t90_gereinigt/1/au_t90d_1_nr_ecke_oberflche_d.csv","villefranche-sur-mer","france","43.696389","7.309167","56e69bd8cd7257dffb734ef3587fc324ad986a2e73f74522aef1eac34cd25522","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"ac22f1fa5225df8fe8a78559ce45c99e","ac22f1fa5225df8fe8a78559ce45c99e","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","vlfr","summer","ethanol","nobio","atr","90","1","/mnt/rohdaten/ag_mikroplastik/microplastix/ergebnisse/vlfr/1_summer/ftire_vlfr_su/biofilm removal/atr/su_t90e_nach reinigung/1/t90e_nr_1_mitte_oberflche_a.csv","villefranche-sur-mer","france","43.696389","7.309167","59080cce7e2539287f875a475c98d28f0c590394e0695607c5c3838d97511abf","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"1de3c107a9a38c78160de9ee1d32f22d","1de3c107a9a38c78160de9ee1d32f22d","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","vlfr","summer","dry","nobio","atr","90","1","/mnt/rohdaten/ag_mikroplastik/microplastix/ergebnisse/vlfr/1_summer/ftird_vlfr_su/biofilm removal/atr/su_t90d_nach reinigung/1/su_t90d_n.r._1_ecke_oberflche_c.csv","villefranche-sur-mer","france","43.696389","7.309167","5c36b520c7514885c0df49953abbfd1fec074ef1dde28c3083d1ebc6e05cc5dd","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"7c6620b8ae26e838535ed266ab0fb21b","7c6620b8ae26e838535ed266ab0fb21b","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","vlfr","autumn","dry","nobio","atr","7","1","/mnt/rohdaten/ag_mikroplastik/microplastix/ergebnisse/vlfr/2_autumn/ftird_vlfr_au/biofilm removal/atr/ftird_vlfr_au_t7_gereinigt/1/au_t7d_nr_1_ecke_oberflche_b.csv","villefranche-sur-mer","france","43.696389","7.309167","5eeb944d67f92baa146195d0d2617bf3fe98a5a6f9ae77401cf9ae1b4d94150a","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
